 2701: 0.135620, 0.135620 avg loss, 0.001000 rate, 3.282301 seconds, 86432 images, -1.000000 hours left
 2720: 0.119636, 0.150624 avg loss, 0.001000 rate, 1.625645 seconds, 87040 images, 3.270396 hours left
 2721: 0.304736, 0.166035 avg loss, 0.001000 rate, 1.678473 seconds, 87072 images, 3.272817 hours left
 2722: 0.204270, 0.169859 avg loss, 0.001000 rate, 1.510030 seconds, 87104 images, 3.276383 hours left
 2723: 0.106152, 0.163488 avg loss, 0.001000 rate, 1.634685 seconds, 87136 images, 3.268731 hours left
 2724: 0.076174, 0.154757 avg loss, 0.001000 rate, 1.609660 seconds, 87168 images, 3.255562 hours left
 2725: 0.188376, 0.158119 avg loss, 0.001000 rate, 1.688848 seconds, 87200 images, 3.246027 hours left
 2726: 0.167701, 0.159077 avg loss, 0.001000 rate, 1.541772 seconds, 87232 images, 3.238810 hours left
 2727: 0.241039, 0.167273 avg loss, 0.001000 rate, 1.633119 seconds, 87264 images, 3.237249 hours left
 2728: 0.268900, 0.177436 avg loss, 0.001000 rate, 1.811783 seconds, 87296 images, 3.231042 hours left
 2729: 0.121014, 0.171794 avg loss, 0.001000 rate, 1.671239 seconds, 87328 images, 3.225246 hours left
 2730: 0.181000, 0.172714 avg loss, 0.001000 rate, 1.698154 seconds, 87360 images, 3.221871 hours left
 2731: 0.149872, 0.170430 avg loss, 0.001000 rate, 1.676736 seconds, 87392 images, 3.218345 hours left
 2732: 0.192848, 0.172672 avg loss, 0.001000 rate, 1.864006 seconds, 87424 images, 3.205856 hours left
 2733: 0.089900, 0.164395 avg loss, 0.001000 rate, 1.652659 seconds, 87456 images, 3.202148 hours left
 2734: 0.198770, 0.167832 avg loss, 0.001000 rate, 1.800961 seconds, 87488 images, 3.196455 hours left
 2735: 0.106283, 0.161677 avg loss, 0.001000 rate, 1.820691 seconds, 87520 images, 3.193476 hours left
 2736: 0.145131, 0.160023 avg loss, 0.001000 rate, 1.783083 seconds, 87552 images, 3.191686 hours left
 2737: 0.149408, 0.158961 avg loss, 0.001000 rate, 1.704237 seconds, 87584 images, 3.188074 hours left
 2738: 0.144206, 0.157486 avg loss, 0.001000 rate, 1.593508 seconds, 87616 images, 3.185756 hours left
 2739: 0.214930, 0.163230 avg loss, 0.001000 rate, 1.730369 seconds, 87648 images, 3.181231 hours left
 2740: 0.086790, 0.155586 avg loss, 0.001000 rate, 1.767522 seconds, 87680 images, 3.172668 hours left
 2741: 0.125856, 0.152613 avg loss, 0.001000 rate, 1.551415 seconds, 87712 images, 3.166539 hours left
 2742: 0.138890, 0.151241 avg loss, 0.001000 rate, 1.673455 seconds, 87744 images, 3.173399 hours left
 2743: 0.199768, 0.156093 avg loss, 0.001000 rate, 1.559505 seconds, 87776 images, 3.163017 hours left
 2744: 0.142427, 0.154727 avg loss, 0.001000 rate, 1.617662 seconds, 87808 images, 3.157188 hours left
 2745: 0.141400, 0.153394 avg loss, 0.001000 rate, 1.737042 seconds, 87840 images, 3.154150 hours left
 2746: 0.164184, 0.154473 avg loss, 0.001000 rate, 1.643703 seconds, 87872 images, 3.161693 hours left
 2747: 0.140037, 0.153029 avg loss, 0.001000 rate, 1.695569 seconds, 87904 images, 3.163850 hours left
 2748: 0.171074, 0.154834 avg loss, 0.001000 rate, 1.659300 seconds, 87936 images, 3.161764 hours left
 2749: 0.168904, 0.156241 avg loss, 0.001000 rate, 1.611139 seconds, 87968 images, 3.155300 hours left
 2750: 0.211281, 0.161745 avg loss, 0.001000 rate, 1.696926 seconds, 88000 images, 3.148565 hours left
 2751: 0.101198, 0.155690 avg loss, 0.001000 rate, 2.793202 seconds, 88032 images, 3.145312 hours left
 2752: 0.164279, 0.156549 avg loss, 0.001000 rate, 2.955973 seconds, 88064 images, 3.139069 hours left
 2753: 0.127592, 0.153653 avg loss, 0.001000 rate, 2.841639 seconds, 88096 images, 3.146299 hours left
 2754: 0.133865, 0.151674 avg loss, 0.001000 rate, 2.906551 seconds, 88128 images, 3.147922 hours left
 2755: 0.190742, 0.155581 avg loss, 0.001000 rate, 2.695223 seconds, 88160 images, 3.142651 hours left
 2756: 0.158696, 0.155893 avg loss, 0.001000 rate, 2.834273 seconds, 88192 images, 3.136295 hours left
 2757: 0.122273, 0.152531 avg loss, 0.001000 rate, 2.739225 seconds, 88224 images, 3.130473 hours left
 2758: 0.119374, 0.149215 avg loss, 0.001000 rate, 2.996367 seconds, 88256 images, 3.126535 hours left
 2759: 0.171514, 0.151445 avg loss, 0.001000 rate, 2.819567 seconds, 88288 images, 3.124040 hours left
 2760: 0.204938, 0.156794 avg loss, 0.001000 rate, 2.887341 seconds, 88320 images, 3.126071 hours left
 2761: 0.134859, 0.154601 avg loss, 0.001000 rate, 1.925081 seconds, 88352 images, 3.124566 hours left
 2762: 0.126576, 0.151798 avg loss, 0.001000 rate, 1.965814 seconds, 88384 images, 3.139327 hours left
 2763: 0.170318, 0.153650 avg loss, 0.001000 rate, 2.033819 seconds, 88416 images, 3.132826 hours left
 2764: 0.123587, 0.150644 avg loss, 0.001000 rate, 1.933949 seconds, 88448 images, 3.132753 hours left
 2765: 0.085394, 0.144119 avg loss, 0.001000 rate, 2.082319 seconds, 88480 images, 3.124561 hours left
 2766: 0.145381, 0.144245 avg loss, 0.001000 rate, 1.971763 seconds, 88512 images, 3.124985 hours left
 2767: 0.130901, 0.142911 avg loss, 0.001000 rate, 2.043220 seconds, 88544 images, 3.123978 hours left
 2768: 0.133850, 0.142005 avg loss, 0.001000 rate, 2.031128 seconds, 88576 images, 3.124027 hours left
 2769: 0.134985, 0.141303 avg loss, 0.001000 rate, 2.052748 seconds, 88608 images, 3.122272 hours left
 2770: 0.152095, 0.142382 avg loss, 0.001000 rate, 1.910553 seconds, 88640 images, 3.117563 hours left
 2771: 0.178002, 0.145944 avg loss, 0.001000 rate, 1.642439 seconds, 88672 images, 3.111509 hours left
 2772: 0.143644, 0.145714 avg loss, 0.001000 rate, 1.551081 seconds, 88704 images, 3.108627 hours left
 2773: 0.161386, 0.147281 avg loss, 0.001000 rate, 1.653214 seconds, 88736 images, 3.097045 hours left
 2774: 0.177630, 0.150316 avg loss, 0.001000 rate, 1.689350 seconds, 88768 images, 3.091032 hours left
 2775: 0.137566, 0.149041 avg loss, 0.001000 rate, 1.629074 seconds, 88800 images, 3.085774 hours left
 2776: 0.190776, 0.153214 avg loss, 0.001000 rate, 1.512589 seconds, 88832 images, 3.076546 hours left
 2777: 0.177284, 0.155621 avg loss, 0.001000 rate, 1.663891 seconds, 88864 images, 3.069240 hours left
 2778: 0.146166, 0.154676 avg loss, 0.001000 rate, 1.606116 seconds, 88896 images, 3.060486 hours left
 2779: 0.201091, 0.159317 avg loss, 0.001000 rate, 1.568767 seconds, 88928 images, 3.059755 hours left
 2780: 0.076477, 0.151033 avg loss, 0.001000 rate, 1.504832 seconds, 88960 images, 3.055125 hours left
 2781: 0.155770, 0.151507 avg loss, 0.001000 rate, 1.877494 seconds, 88992 images, 3.049265 hours left
 2782: 0.176551, 0.154011 avg loss, 0.001000 rate, 1.928852 seconds, 89024 images, 3.037356 hours left
 2783: 0.144853, 0.153096 avg loss, 0.001000 rate, 1.975794 seconds, 89056 images, 3.040369 hours left
 2784: 0.146974, 0.152483 avg loss, 0.001000 rate, 2.016193 seconds, 89088 images, 3.043456 hours left
 2785: 0.139132, 0.151148 avg loss, 0.001000 rate, 2.032915 seconds, 89120 images, 3.033012 hours left
 2786: 0.153517, 0.151385 avg loss, 0.001000 rate, 1.952221 seconds, 89152 images, 3.028740 hours left
 2787: 0.119423, 0.148189 avg loss, 0.001000 rate, 1.913590 seconds, 89184 images, 3.027775 hours left
 2788: 0.132117, 0.146582 avg loss, 0.001000 rate, 1.910854 seconds, 89216 images, 3.022563 hours left
 2789: 0.106833, 0.142607 avg loss, 0.001000 rate, 2.101089 seconds, 89248 images, 3.018102 hours left
 2790: 0.169396, 0.145286 avg loss, 0.001000 rate, 1.864822 seconds, 89280 images, 3.013563 hours left
 2791: 0.085870, 0.139344 avg loss, 0.001000 rate, 2.994058 seconds, 89312 images, 3.009954 hours left
 2792: 0.113532, 0.136763 avg loss, 0.001000 rate, 2.961668 seconds, 89344 images, 3.006544 hours left
 2793: 0.097241, 0.132811 avg loss, 0.001000 rate, 2.971735 seconds, 89376 images, 3.004937 hours left
 2794: 0.108677, 0.130397 avg loss, 0.001000 rate, 3.100086 seconds, 89408 images, 3.002874 hours left
 2795: 0.193077, 0.136665 avg loss, 0.001000 rate, 3.045192 seconds, 89440 images, 3.000454 hours left
 2796: 0.169908, 0.139990 avg loss, 0.001000 rate, 3.158184 seconds, 89472 images, 3.005660 hours left
 2797: 0.175055, 0.143496 avg loss, 0.001000 rate, 3.112953 seconds, 89504 images, 3.008481 hours left
 2798: 0.113626, 0.140509 avg loss, 0.001000 rate, 3.014462 seconds, 89536 images, 3.014157 hours left
 2799: 0.136125, 0.140071 avg loss, 0.001000 rate, 3.131322 seconds, 89568 images, 3.015296 hours left
 2800: 0.100873, 0.136151 avg loss, 0.001000 rate, 3.096298 seconds, 89600 images, 3.012987 hours left
 2801: 0.203202, 0.142856 avg loss, 0.001000 rate, 1.535755 seconds, 89632 images, 3.016988 hours left
 2802: 0.336326, 0.162203 avg loss, 0.001000 rate, 1.487261 seconds, 89664 images, 3.011450 hours left
 2803: 0.207018, 0.166685 avg loss, 0.001000 rate, 1.472082 seconds, 89696 images, 3.003195 hours left
 2804: 0.179737, 0.167990 avg loss, 0.001000 rate, 1.502879 seconds, 89728 images, 2.999631 hours left
 2805: 0.210067, 0.172198 avg loss, 0.001000 rate, 1.604804 seconds, 89760 images, 2.994096 hours left
 2806: 0.194309, 0.174409 avg loss, 0.001000 rate, 1.446892 seconds, 89792 images, 2.986550 hours left
 2807: 0.252302, 0.182198 avg loss, 0.001000 rate, 1.416048 seconds, 89824 images, 2.980233 hours left
 2808: 0.308513, 0.194829 avg loss, 0.001000 rate, 1.533349 seconds, 89856 images, 2.971705 hours left
 2809: 0.333155, 0.208662 avg loss, 0.001000 rate, 1.518311 seconds, 89888 images, 2.967623 hours left
 2810: 0.241405, 0.211936 avg loss, 0.001000 rate, 1.350402 seconds, 89920 images, 2.965142 hours left
 2811: 0.141249, 0.204868 avg loss, 0.001000 rate, 2.004332 seconds, 89952 images, 2.959929 hours left
 2812: 0.115051, 0.195886 avg loss, 0.001000 rate, 1.974852 seconds, 89984 images, 2.950768 hours left
 2813: 0.131236, 0.189421 avg loss, 0.001000 rate, 1.896134 seconds, 90016 images, 2.953633 hours left
 2814: 0.114201, 0.181899 avg loss, 0.001000 rate, 1.990195 seconds, 90048 images, 2.950940 hours left
 2815: 0.150379, 0.178747 avg loss, 0.001000 rate, 2.038370 seconds, 90080 images, 2.944172 hours left
 2816: 0.167779, 0.177650 avg loss, 0.001000 rate, 2.005641 seconds, 90112 images, 2.933884 hours left
 2817: 0.179318, 0.177817 avg loss, 0.001000 rate, 1.918520 seconds, 90144 images, 2.937423 hours left
 2818: 0.065300, 0.166565 avg loss, 0.001000 rate, 1.945061 seconds, 90176 images, 2.941428 hours left
 2819: 0.145164, 0.164425 avg loss, 0.001000 rate, 1.879223 seconds, 90208 images, 2.933797 hours left
 2820: 0.149554, 0.162938 avg loss, 0.001000 rate, 1.935732 seconds, 90240 images, 2.937523 hours left
 2821: 0.141449, 0.160789 avg loss, 0.001000 rate, 3.299436 seconds, 90272 images, 2.927970 hours left
 2822: 0.174698, 0.162180 avg loss, 0.001000 rate, 3.365628 seconds, 90304 images, 2.928693 hours left
 2823: 0.130162, 0.158978 avg loss, 0.001000 rate, 3.288469 seconds, 90336 images, 2.930114 hours left
 2824: 0.155235, 0.158604 avg loss, 0.001000 rate, 3.418931 seconds, 90368 images, 2.934459 hours left
 2825: 0.133366, 0.156080 avg loss, 0.001000 rate, 3.269015 seconds, 90400 images, 2.935278 hours left
 2826: 0.210576, 0.161530 avg loss, 0.001000 rate, 3.497948 seconds, 90432 images, 2.937151 hours left
 2827: 0.141146, 0.159491 avg loss, 0.001000 rate, 3.303460 seconds, 90464 images, 2.938621 hours left
 2828: 0.147809, 0.158323 avg loss, 0.001000 rate, 3.182557 seconds, 90496 images, 2.942962 hours left
 2829: 0.133778, 0.155869 avg loss, 0.001000 rate, 3.421290 seconds, 90528 images, 2.944127 hours left
 2830: 0.129116, 0.153193 avg loss, 0.001000 rate, 3.290918 seconds, 90560 images, 2.944822 hours left
 2831: 0.136569, 0.151531 avg loss, 0.001000 rate, 1.989783 seconds, 90592 images, 2.949006 hours left
 2832: 0.115698, 0.147948 avg loss, 0.001000 rate, 1.964822 seconds, 90624 images, 2.940860 hours left
 2833: 0.119159, 0.145069 avg loss, 0.001000 rate, 2.084212 seconds, 90656 images, 2.936864 hours left
 2834: 0.178334, 0.148395 avg loss, 0.001000 rate, 2.025863 seconds, 90688 images, 2.934573 hours left
 2835: 0.145896, 0.148145 avg loss, 0.001000 rate, 1.933913 seconds, 90720 images, 2.936705 hours left
 2836: 0.087858, 0.142117 avg loss, 0.001000 rate, 1.971206 seconds, 90752 images, 2.933958 hours left
 2837: 0.147871, 0.142692 avg loss, 0.001000 rate, 1.987415 seconds, 90784 images, 2.930729 hours left
 2838: 0.145959, 0.143019 avg loss, 0.001000 rate, 1.999173 seconds, 90816 images, 2.923532 hours left
 2839: 0.108309, 0.139548 avg loss, 0.001000 rate, 1.912084 seconds, 90848 images, 2.923912 hours left
 2840: 0.178074, 0.143400 avg loss, 0.001000 rate, 1.922755 seconds, 90880 images, 2.923774 hours left
 2841: 0.100601, 0.139121 avg loss, 0.001000 rate, 2.956691 seconds, 90912 images, 2.917695 hours left
 2842: 0.159948, 0.141203 avg loss, 0.001000 rate, 3.069468 seconds, 90944 images, 2.915755 hours left
 2843: 0.183826, 0.145466 avg loss, 0.001000 rate, 3.094920 seconds, 90976 images, 2.916167 hours left
 2844: 0.177369, 0.148656 avg loss, 0.001000 rate, 3.010123 seconds, 91008 images, 2.914736 hours left
 2845: 0.080725, 0.141863 avg loss, 0.001000 rate, 3.078495 seconds, 91040 images, 2.915914 hours left
 2846: 0.182953, 0.145972 avg loss, 0.001000 rate, 3.071452 seconds, 91072 images, 2.920509 hours left
 2847: 0.155574, 0.146932 avg loss, 0.001000 rate, 3.000469 seconds, 91104 images, 2.921219 hours left
 2848: 0.166549, 0.148894 avg loss, 0.001000 rate, 2.987387 seconds, 91136 images, 2.927923 hours left
 2849: 0.130077, 0.147012 avg loss, 0.001000 rate, 2.890645 seconds, 91168 images, 2.926034 hours left
 2850: 0.089923, 0.141303 avg loss, 0.001000 rate, 3.000504 seconds, 91200 images, 2.923678 hours left
 2851: 0.214427, 0.148616 avg loss, 0.001000 rate, 1.946678 seconds, 91232 images, 2.920697 hours left
 2852: 0.105507, 0.144305 avg loss, 0.001000 rate, 1.896769 seconds, 91264 images, 2.928017 hours left
 2853: 0.137618, 0.143636 avg loss, 0.001000 rate, 2.024237 seconds, 91296 images, 2.917388 hours left
 2854: 0.116021, 0.140875 avg loss, 0.001000 rate, 1.999803 seconds, 91328 images, 2.909954 hours left
 2855: 0.137892, 0.140576 avg loss, 0.001000 rate, 1.991607 seconds, 91360 images, 2.911437 hours left
 2856: 0.198665, 0.146385 avg loss, 0.001000 rate, 2.045680 seconds, 91392 images, 2.913648 hours left
 2857: 0.085955, 0.140342 avg loss, 0.001000 rate, 2.002680 seconds, 91424 images, 2.916013 hours left
 2858: 0.128582, 0.139166 avg loss, 0.001000 rate, 2.008748 seconds, 91456 images, 2.916547 hours left
 2859: 0.118608, 0.137110 avg loss, 0.001000 rate, 1.925738 seconds, 91488 images, 2.912518 hours left
 2860: 0.155769, 0.138976 avg loss, 0.001000 rate, 1.967729 seconds, 91520 images, 2.903851 hours left
 2861: 0.196649, 0.144743 avg loss, 0.001000 rate, 1.690284 seconds, 91552 images, 2.898043 hours left
 2862: 0.281865, 0.158456 avg loss, 0.001000 rate, 1.761902 seconds, 91584 images, 2.889797 hours left
 2863: 0.236971, 0.166307 avg loss, 0.001000 rate, 1.625093 seconds, 91616 images, 2.883523 hours left
 2864: 0.111240, 0.160800 avg loss, 0.001000 rate, 1.671587 seconds, 91648 images, 2.880263 hours left
 2865: 0.223838, 0.167104 avg loss, 0.001000 rate, 1.830210 seconds, 91680 images, 2.877379 hours left
 2866: 0.218085, 0.172202 avg loss, 0.001000 rate, 1.812165 seconds, 91712 images, 2.874985 hours left
 2867: 0.156825, 0.170664 avg loss, 0.001000 rate, 1.792345 seconds, 91744 images, 2.873899 hours left
 2868: 0.103397, 0.163938 avg loss, 0.001000 rate, 1.736051 seconds, 91776 images, 2.871092 hours left
 2869: 0.101760, 0.157720 avg loss, 0.001000 rate, 1.642450 seconds, 91808 images, 2.873170 hours left
 2870: 0.135188, 0.155467 avg loss, 0.001000 rate, 1.676049 seconds, 91840 images, 2.868982 hours left
 2871: 0.159765, 0.155897 avg loss, 0.001000 rate, 3.466071 seconds, 91872 images, 2.867370 hours left
 2872: 0.117874, 0.152094 avg loss, 0.001000 rate, 3.397988 seconds, 91904 images, 2.869944 hours left
 2873: 0.215200, 0.158405 avg loss, 0.001000 rate, 3.457616 seconds, 91936 images, 2.880075 hours left
 2874: 0.183305, 0.160895 avg loss, 0.001000 rate, 3.468772 seconds, 91968 images, 2.883433 hours left
 2875: 0.187330, 0.163538 avg loss, 0.001000 rate, 3.374023 seconds, 92000 images, 2.888430 hours left
 2876: 0.124597, 0.159644 avg loss, 0.001000 rate, 3.440067 seconds, 92032 images, 2.888835 hours left
 2877: 0.153091, 0.158989 avg loss, 0.001000 rate, 3.316537 seconds, 92064 images, 2.889800 hours left
 2878: 0.157636, 0.158854 avg loss, 0.001000 rate, 3.377937 seconds, 92096 images, 2.889673 hours left
 2879: 0.152192, 0.158187 avg loss, 0.001000 rate, 3.439848 seconds, 92128 images, 2.892537 hours left
 2880: 0.152980, 0.157667 avg loss, 0.001000 rate, 3.429497 seconds, 92160 images, 2.896793 hours left
 2881: 0.107763, 0.152676 avg loss, 0.001000 rate, 2.416398 seconds, 92192 images, 2.898586 hours left
 2882: 0.112967, 0.148705 avg loss, 0.001000 rate, 2.465450 seconds, 92224 images, 2.915100 hours left
 2883: 0.116400, 0.145475 avg loss, 0.001000 rate, 2.575466 seconds, 92256 images, 2.911230 hours left
 2884: 0.122350, 0.143162 avg loss, 0.001000 rate, 2.507103 seconds, 92288 images, 2.910196 hours left
 2885: 0.120535, 0.140900 avg loss, 0.001000 rate, 2.417407 seconds, 92320 images, 2.910064 hours left
 2886: 0.104940, 0.137304 avg loss, 0.001000 rate, 2.452525 seconds, 92352 images, 2.906495 hours left
 2887: 0.145306, 0.138104 avg loss, 0.001000 rate, 2.496096 seconds, 92384 images, 2.905008 hours left
 2888: 0.110132, 0.135307 avg loss, 0.001000 rate, 2.413925 seconds, 92416 images, 2.913092 hours left
 2889: 0.111564, 0.132932 avg loss, 0.001000 rate, 2.459773 seconds, 92448 images, 2.910118 hours left
 2890: 0.120235, 0.131663 avg loss, 0.001000 rate, 2.400432 seconds, 92480 images, 2.906732 hours left
 2891: 0.226270, 0.141123 avg loss, 0.001000 rate, 2.046923 seconds, 92512 images, 2.901693 hours left
 2892: 0.125692, 0.139580 avg loss, 0.001000 rate, 1.932844 seconds, 92544 images, 2.913332 hours left
 2893: 0.090295, 0.134652 avg loss, 0.001000 rate, 2.040903 seconds, 92576 images, 2.911101 hours left
 2894: 0.157815, 0.136968 avg loss, 0.001000 rate, 2.089117 seconds, 92608 images, 2.907771 hours left
 2895: 0.130377, 0.136309 avg loss, 0.001000 rate, 2.045556 seconds, 92640 images, 2.902446 hours left
 2896: 0.080203, 0.130698 avg loss, 0.001000 rate, 1.957942 seconds, 92672 images, 2.898099 hours left
 2897: 0.079685, 0.125597 avg loss, 0.001000 rate, 2.085605 seconds, 92704 images, 2.892299 hours left
 2898: 0.175106, 0.130548 avg loss, 0.001000 rate, 2.008430 seconds, 92736 images, 2.890473 hours left
 2899: 0.113177, 0.128811 avg loss, 0.001000 rate, 1.953920 seconds, 92768 images, 2.889682 hours left
 2900: 0.120773, 0.128007 avg loss, 0.001000 rate, 2.044294 seconds, 92800 images, 2.883415 hours left
 2901: 0.112073, 0.126414 avg loss, 0.001000 rate, 1.380069 seconds, 92832 images, 2.882551 hours left
 2902: 0.323187, 0.146091 avg loss, 0.001000 rate, 1.455522 seconds, 92864 images, 2.873620 hours left
 2903: 0.202964, 0.151778 avg loss, 0.001000 rate, 1.606897 seconds, 92896 images, 2.872402 hours left
 2904: 0.225097, 0.159110 avg loss, 0.001000 rate, 1.475797 seconds, 92928 images, 2.866079 hours left
 2905: 0.260284, 0.169228 avg loss, 0.001000 rate, 1.377921 seconds, 92960 images, 2.862808 hours left
 2906: 0.348812, 0.187186 avg loss, 0.001000 rate, 1.537526 seconds, 92992 images, 2.859724 hours left
 2907: 0.200020, 0.188469 avg loss, 0.001000 rate, 1.558245 seconds, 93024 images, 2.852147 hours left
 2908: 0.196958, 0.189318 avg loss, 0.001000 rate, 1.399559 seconds, 93056 images, 2.849323 hours left
 2909: 0.198858, 0.190272 avg loss, 0.001000 rate, 1.456907 seconds, 93088 images, 2.845629 hours left
 2910: 0.196770, 0.190922 avg loss, 0.001000 rate, 1.516149 seconds, 93120 images, 2.837715 hours left
 2911: 0.239641, 0.195794 avg loss, 0.001000 rate, 2.294964 seconds, 93152 images, 2.834057 hours left
 2912: 0.117935, 0.188008 avg loss, 0.001000 rate, 2.433425 seconds, 93184 images, 2.831650 hours left
 2913: 0.182312, 0.187438 avg loss, 0.001000 rate, 2.277192 seconds, 93216 images, 2.834325 hours left
 2914: 0.148773, 0.183572 avg loss, 0.001000 rate, 2.245156 seconds, 93248 images, 2.828710 hours left
 2915: 0.156222, 0.180837 avg loss, 0.001000 rate, 2.235881 seconds, 93280 images, 2.825194 hours left
 2916: 0.116046, 0.174358 avg loss, 0.001000 rate, 2.324503 seconds, 93312 images, 2.826434 hours left
 2917: 0.084615, 0.165384 avg loss, 0.001000 rate, 2.255128 seconds, 93344 images, 2.823357 hours left
 2918: 0.150545, 0.163900 avg loss, 0.001000 rate, 2.165049 seconds, 93376 images, 2.821753 hours left
 2919: 0.164103, 0.163920 avg loss, 0.001000 rate, 2.435190 seconds, 93408 images, 2.813508 hours left
 2920: 0.185858, 0.166114 avg loss, 0.001000 rate, 2.369014 seconds, 93440 images, 2.806215 hours left
 2921: 0.101183, 0.159621 avg loss, 0.001000 rate, 2.845908 seconds, 93472 images, 2.811824 hours left
 2922: 0.151084, 0.158767 avg loss, 0.001000 rate, 2.800104 seconds, 93504 images, 2.808684 hours left
 2923: 0.126235, 0.155514 avg loss, 0.001000 rate, 2.960122 seconds, 93536 images, 2.809565 hours left
 2924: 0.110438, 0.151006 avg loss, 0.001000 rate, 2.909509 seconds, 93568 images, 2.810336 hours left
 2925: 0.135447, 0.149450 avg loss, 0.001000 rate, 2.804674 seconds, 93600 images, 2.810777 hours left
 2926: 0.095726, 0.144078 avg loss, 0.001000 rate, 2.814769 seconds, 93632 images, 2.817641 hours left
 2927: 0.119035, 0.141574 avg loss, 0.001000 rate, 2.786710 seconds, 93664 images, 2.816209 hours left
 2928: 0.211606, 0.148577 avg loss, 0.001000 rate, 2.807195 seconds, 93696 images, 2.818820 hours left
 2929: 0.118825, 0.145602 avg loss, 0.001000 rate, 2.838836 seconds, 93728 images, 2.820118 hours left
 2930: 0.113298, 0.142371 avg loss, 0.001000 rate, 2.785308 seconds, 93760 images, 2.816857 hours left
 2931: 0.158152, 0.143949 avg loss, 0.001000 rate, 2.382832 seconds, 93792 images, 2.818401 hours left
 2932: 0.164303, 0.145985 avg loss, 0.001000 rate, 2.324036 seconds, 93824 images, 2.833802 hours left
 2933: 0.085285, 0.139915 avg loss, 0.001000 rate, 2.430367 seconds, 93856 images, 2.832145 hours left
 2934: 0.109415, 0.136865 avg loss, 0.001000 rate, 2.302494 seconds, 93888 images, 2.832755 hours left
 2935: 0.145705, 0.137749 avg loss, 0.001000 rate, 2.278138 seconds, 93920 images, 2.833448 hours left
 2936: 0.087140, 0.132688 avg loss, 0.001000 rate, 2.202535 seconds, 93952 images, 2.843554 hours left
 2937: 0.122591, 0.131678 avg loss, 0.001000 rate, 2.246641 seconds, 93984 images, 2.838654 hours left
 2938: 0.126206, 0.131131 avg loss, 0.001000 rate, 2.151283 seconds, 94016 images, 2.833797 hours left
 2939: 0.135336, 0.131552 avg loss, 0.001000 rate, 2.216290 seconds, 94048 images, 2.830374 hours left
 2940: 0.172152, 0.135612 avg loss, 0.001000 rate, 2.297572 seconds, 94080 images, 2.828446 hours left
 2941: 0.191401, 0.141190 avg loss, 0.001000 rate, 1.920896 seconds, 94112 images, 2.820979 hours left
 2942: 0.151645, 0.142236 avg loss, 0.001000 rate, 1.943828 seconds, 94144 images, 2.837831 hours left
 2943: 0.198010, 0.147813 avg loss, 0.001000 rate, 1.913669 seconds, 94176 images, 2.828052 hours left
 2944: 0.173734, 0.150405 avg loss, 0.001000 rate, 1.859377 seconds, 94208 images, 2.826461 hours left
 2945: 0.126985, 0.148063 avg loss, 0.001000 rate, 1.827332 seconds, 94240 images, 2.826299 hours left
 2946: 0.102791, 0.143536 avg loss, 0.001000 rate, 1.917344 seconds, 94272 images, 2.816508 hours left
 2947: 0.137374, 0.142920 avg loss, 0.001000 rate, 1.858565 seconds, 94304 images, 2.811656 hours left
 2948: 0.164478, 0.145076 avg loss, 0.001000 rate, 2.061294 seconds, 94336 images, 2.806669 hours left
