 733: 1.067345, 0.913318 avg loss, 0.000289 rate, 1.909040 seconds, 23456 images, 4.593772 hours left
 734: 1.213736, 0.943360 avg loss, 0.000290 rate, 2.125136 seconds, 23488 images, 4.584916 hours left
 735: 0.962943, 0.945318 avg loss, 0.000292 rate, 2.012906 seconds, 23520 images, 4.587975 hours left
 736: 1.089255, 0.959712 avg loss, 0.000293 rate, 1.909706 seconds, 23552 images, 4.586195 hours left
 737: 0.833418, 0.947082 avg loss, 0.000295 rate, 1.990800 seconds, 23584 images, 4.575558 hours left
 738: 1.003869, 0.952761 avg loss, 0.000297 rate, 1.836535 seconds, 23616 images, 4.573248 hours left
 739: 0.532719, 0.910757 avg loss, 0.000298 rate, 1.937491 seconds, 23648 images, 4.575622 hours left
 740: 1.043933, 0.924074 avg loss, 0.000300 rate, 1.966558 seconds, 23680 images, 4.568967 hours left
 741: 0.631091, 0.894776 avg loss, 0.000301 rate, 1.960652 seconds, 23712 images, 4.572864 hours left
 742: 1.103088, 0.915607 avg loss, 0.000303 rate, 1.887664 seconds, 23744 images, 4.585013 hours left
 743: 1.021906, 0.926237 avg loss, 0.000305 rate, 1.869439 seconds, 23776 images, 4.588074 hours left
 744: 0.739853, 0.907599 avg loss, 0.000306 rate, 1.995221 seconds, 23808 images, 4.587834 hours left
 745: 1.079250, 0.924764 avg loss, 0.000308 rate, 1.927712 seconds, 23840 images, 4.577503 hours left
 746: 0.915522, 0.923840 avg loss, 0.000310 rate, 1.965272 seconds, 23872 images, 4.588724 hours left
 747: 0.866492, 0.918105 avg loss, 0.000311 rate, 1.959642 seconds, 23904 images, 4.594351 hours left
 748: 0.708825, 0.897177 avg loss, 0.000313 rate, 1.968119 seconds, 23936 images, 4.586119 hours left
 749: 0.858593, 0.893319 avg loss, 0.000315 rate, 1.897195 seconds, 23968 images, 4.573570 hours left
 750: 0.776437, 0.881630 avg loss, 0.000316 rate, 1.960780 seconds, 24000 images, 4.575975 hours left
 751: 0.978347, 0.891302 avg loss, 0.000318 rate, 2.050924 seconds, 24032 images, 4.577544 hours left
 752: 0.847573, 0.886929 avg loss, 0.000320 rate, 1.938058 seconds, 24064 images, 4.583634 hours left
 753: 0.798143, 0.878051 avg loss, 0.000321 rate, 1.862406 seconds, 24096 images, 4.581951 hours left
 754: 0.767108, 0.866956 avg loss, 0.000323 rate, 1.890134 seconds, 24128 images, 4.566755 hours left
 755: 0.666894, 0.846950 avg loss, 0.000325 rate, 1.874094 seconds, 24160 images, 4.561192 hours left
 756: 0.725538, 0.834809 avg loss, 0.000327 rate, 1.856040 seconds, 24192 images, 4.546426 hours left
 757: 0.839017, 0.835230 avg loss, 0.000328 rate, 1.911560 seconds, 24224 images, 4.549344 hours left
 758: 0.803555, 0.832062 avg loss, 0.000330 rate, 1.998130 seconds, 24256 images, 4.552138 hours left
 759: 0.772438, 0.826100 avg loss, 0.000332 rate, 2.063947 seconds, 24288 images, 4.555135 hours left
 760: 1.008429, 0.844333 avg loss, 0.000334 rate, 1.972086 seconds, 24320 images, 4.558700 hours left
 761: 0.942570, 0.854156 avg loss, 0.000335 rate, 1.649486 seconds, 24352 images, 4.557029 hours left
 762: 0.791836, 0.847924 avg loss, 0.000337 rate, 1.611402 seconds, 24384 images, 4.549604 hours left
 763: 0.756425, 0.838775 avg loss, 0.000339 rate, 1.639587 seconds, 24416 images, 4.538517 hours left
 764: 0.751558, 0.830053 avg loss, 0.000341 rate, 1.515452 seconds, 24448 images, 4.545455 hours left
 765: 0.793111, 0.826359 avg loss, 0.000342 rate, 1.594275 seconds, 24480 images, 4.534860 hours left
 766: 0.723963, 0.816119 avg loss, 0.000344 rate, 1.583841 seconds, 24512 images, 4.533043 hours left
 767: 0.767761, 0.811283 avg loss, 0.000346 rate, 1.556468 seconds, 24544 images, 4.530990 hours left
 768: 0.748194, 0.804974 avg loss, 0.000348 rate, 1.585183 seconds, 24576 images, 4.532088 hours left
 769: 0.878534, 0.812330 avg loss, 0.000350 rate, 1.610030 seconds, 24608 images, 4.530510 hours left
 770: 0.794387, 0.810536 avg loss, 0.000352 rate, 1.576443 seconds, 24640 imv3 (mse loss, Normalizer: (iou: 0.75, cls: 1.00) Region 82 Avg (IOU: 0.000000, GIOU: 0.000000), Class: 0.000000, Obj: 0.000000, No Obj: 0.000086, .5R: 0.000000, .75R: 0.000000, count: 1, class_loss = 0.000006, iou_loss = 0.000000, total_loss = 0.000006 
 771: 0.703982, 0.799881 avg loss, 0.000353 rate, 1.658003 seconds, 24672 images, 4.519544 hours left
 772: 0.679571, 0.787850 avg loss, 0.000355 rate, 1.637846 seconds, 24704 images, 4.532161 hours left
 773: 0.579342, 0.766999 avg loss, 0.000357 rate, 1.523392 seconds, 24736 images, 4.518927 hours left
 774: 0.818330, 0.772132 avg loss, 0.000359 rate, 1.490071 seconds, 24768 images, 4.510072 hours left
 775: 0.800895, 0.775008 avg loss, 0.000361 rate, 1.647841 seconds, 24800 images, 4.503576 hours left
 776: 0.720700, 0.769577 avg loss, 0.000363 rate, 1.568754 seconds, 24832 images, 4.495774 hours left
 777: 0.814868, 0.774106 avg loss, 0.000364 rate, 1.629407 seconds, 24864 images, 4.491747 hours left
 778: 0.921548, 0.788851 avg loss, 0.000366 rate, 1.483172 seconds, 24896 images, 4.491608 hours left
 779: 0.758825, 0.785848 avg loss, 0.000368 rate, 1.597965 seconds, 24928 images, 4.487941 hours left
 780: 0.793973, 0.786661 avg loss, 0.000370 rate, 1.537165 seconds, 24960 images, 4.482457 hours left
 781: 0.861837, 0.794178 avg loss, 0.000372 rate, 1.664806 seconds, 24992 images, 4.477720 hours left
 782: 1.080625, 0.822823 avg loss, 0.000374 rate, 1.634546 seconds, 25024 images, 4.482375 hours left
 783: 0.691647, 0.809705 avg loss, 0.000376 rate, 1.571508 seconds, 25056 images, 4.488002 hours left
 784: 0.878364, 0.816571 avg loss, 0.000378 rate, 1.538282 seconds, 25088 images, 4.484977 hours left
 785: 0.968038, 0.831718 avg loss, 0.000380 rate, 1.554886 seconds, 25120 images, 4.478569 hours left
 786: 0.722537, 0.820800 avg loss, 0.000382 rate, 1.614185 seconds, 25152 images, 4.472752 hours left
 787: 0.911013, 0.829821 avg loss, 0.000384 rate, 1.643128 seconds, 25184 images, 4.467882 hours left
 788: 0.966153, 0.843454 avg loss, 0.000386 rate, 1.613450 seconds, 25216 images, 4.463806 hours left
 789: 0.919853, 0.851094 avg loss, 0.000388 rate, 1.671775 seconds, 25248 images, 4.457222 hours left
 790: 0.697188, 0.835704 avg loss, 0.000390 rate, 1.635157 seconds, 25280 images, 4.458145 hours left
 791: 0.983631, 0.850496 avg loss, 0.000391 rate, 3.349161 seconds, 25312 images, 4.464619 hours left
 792: 0.802876, 0.845734 avg loss, 0.000393 rate, 3.236685 seconds, 25344 images, 4.468933 hours left
 793: 0.881431, 0.849304 avg loss, 0.000395 rate, 3.310406 seconds, 25376 images, 4.471069 hours left
 794: 0.786367, 0.843010 avg loss, 0.000397 rate, 3.215624 seconds, 25408 images, 4.474241 hours left
 795: 0.704055, 0.829115 avg loss, 0.000399 rate, 3.256176 seconds, 25440 images, 4.476705 hours left
 796: 1.403084, 0.886512 avg loss, 0.000401 rate, 3.522958 seconds, 25472 images, 4.479018 hours left
 797: 0.909891, 0.888850 avg loss, 0.000403 rate, 3.324552 seconds, 25504 images, 4.495551 hours left
 798: 0.951073, 0.895072 avg loss, 0.000406 rate, 3.181587 seconds, 25536 images, 4.500976 hours left
 799: 0.642749, 0.869840 avg loss, 0.000408 rate, 3.428419 seconds, 25568 images, 4.503044 hours left
 800: 0.960749, 0.878931 avg loss, 0.000410 rate, 3.288344 seconds, 25600 images, 4.507545 hours left
 801: 0.874086, 0.878446 avg loss, 0.000412 rate, 1.641709 seconds, 25632 images, 4.517934 hours left
 802: 0.890262, 0.879628 avg loss, 0.000414 rate, 1.723396 seconds, 25664 images, 4.516842 hours left
 803: 0.923032, 0.883968 avg loss, 0.000416 rate, 1.750430 seconds, 25696 images, 4.516638 hours left
 804: 0.892612, 0.884833 avg loss, 0.000418 rate, 1.686550 seconds, 25728 images, 4.505701 hours left
 805: 0.577226, 0.854072 avg loss, 0.000420 rate, 1.558917 seconds, 25760 images, 4.499128 hours left
 806: 0.693296, 0.837994 avg loss, 0.000422 rate, 1.619153 seconds, 25792 images, 4.488043 hours left
 807: 0.613010, 0.815496 avg loss, 0.000424 rate, 1.592507 seconds, 25824 images, 4.475549 hours left
 808: 0.574807, 0.791427 avg loss, 0.000426 rate, 1.746283 seconds, 25856 images, 4.467008 hours left
 809: 0.830858, 0.795370 avg loss, 0.000428 rate, 1.613249 seconds, 25888 images, 4.463174 hours left
 810: 0.987284, 0.814562 avg loss, 0.000430 rate, 1.683726 seconds, 25920 images, 4.471088 hours left
 811: 0.647416, 0.797847 avg loss, 0.000433 rate, 2.945472 seconds, 25952 images, 4.471085 hours left
 812: 0.922040, 0.810266 avg loss, 0.000435 rate, 3.051292 seconds, 25984 images, 4.469974 hours left
 813: 1.013417, 0.830581 avg loss, 0.000437 rate, 2.811277 seconds, 26016 images, 4.479112 hours left
 814: 0.758928, 0.823416 avg loss, 0.000439 rate, 3.058480 seconds, 26048 images, 4.475862 hours left
 815: 0.934072, 0.834482 avg loss, 0.000441 rate, 3.104773 seconds, 26080 images, 4.475163 hours left
 816: 0.921061, 0.843140 avg loss, 0.000443 rate, 2.975349 seconds, v3 (mse loss, Normalizer: (iou: 0.75, cls: 1.00) Region 82 Avg (IOU: 0.224417, GIOU: 0.224417), Class: 0.954281, Obj: 0.014321, No Obj: 0.000466, .5R: 0.000000, .75R: 0.000000, count: 1, class_loss = 0.585228, iou_loss = 1.499996, total_loss = 2.085224 
 817: 0.824559, 0.841281 avg loss, 0.000446 rate, 2.995943 seconds, 26144 images, 4.492958 hours left
 818: 0.621894, 0.819343 avg loss, 0.000448 rate, 2.953108 seconds, 26176 images, 4.492209 hours left
 819: 0.568807, 0.794289 avg loss, 0.000450 rate, 2.923335 seconds, 26208 images, 4.491067 hours left
 820: 0.584452, 0.773305 avg loss, 0.000452 rate, 2.961741 seconds, 26240 images, 4.488229 hours left
 821: 0.793082, 0.775283 avg loss, 0.000454 rate, 1.833039 seconds, 26272 images, 4.485964 hours left
 822: 0.755037, 0.773259 avg loss, 0.000457 rate, 1.894443 seconds, 26304 images, 4.500165 hours left
 823: 0.687941, 0.764727 avg loss, 0.000459 rate, 2.008491 seconds, 26336 images, 4.494971 hours left
 824: 0.876701, 0.775924 avg loss, 0.000461 rate, 2.009120 seconds, 26368 images, 4.498652 hours left
 825: 0.559794, 0.754311 avg loss, 0.000463 rate, 1.830282 seconds, 26400 images, 4.497878 hours left
 826: 0.779529, 0.756833 avg loss, 0.000466 rate, 1.924795 seconds, 26432 images, 4.503449 hours left
 827: 0.578360, 0.738986 avg loss, 0.000468 rate, 1.889911 seconds, 26464 images, 4.493620 hours left
 828: 0.692585, 0.734346 avg loss, 0.000470 rate, 1.914565 seconds, 26496 images, 4.498158 hours left
 829: 0.730529, 0.733964 avg loss, 0.000472 rate, 1.883627 seconds, 26528 images, 4.502718 hours left
 830: 0.498465, 0.710414 avg loss, 0.000475 rate, 1.928402 seconds, 26560 images, 4.501379 hours left
 831: 0.920845, 0.731457 avg loss, 0.000477 rate, 1.899347 seconds, 26592 images, 4.492725 hours left
 832: 0.777670, 0.736078 avg loss, 0.000479 rate, 1.990327 seconds, 26624 images, 4.516132 hours left
 833: 0.876656, 0.750136 avg loss, 0.000481 rate, 1.944006 seconds, 26656 images, 4.499544 hours left
 834: 0.808536, 0.755976 avg loss, 0.000484 rate, 1.842449 seconds, 26688 images, 4.511797 hours left
 835: 0.510884, 0.731467 avg loss, 0.000486 rate, 1.875916 seconds, 26720 images, 4.513574 hours left
 836: 0.691801, 0.727500 avg loss, 0.000488 rate, 1.949305 seconds, 26752 images, 4.508554 hours left
 837: 0.806143, 0.735365 avg loss, 0.000491 rate, 1.925223 seconds, 26784 images, 4.517945 hours left
 838: 0.500605, 0.711889 avg loss, 0.000493 rate, 1.854937 seconds, 26816 images, 4.514813 hours left
 839: 0.605969, 0.701297 avg loss, 0.000496 rate, 2.034799 seconds, 26848 images, 4.508899 hours left
 840: 0.724195, 0.703587 avg loss, 0.000498 rate, 1.914468 seconds, 26880 images, 4.515275 hours left
 841: 0.751683, 0.708396 avg loss, 0.000500 rate, 1.933607 seconds, 26912 images, 4.519383 hours left
 842: 0.586941, 0.696251 avg loss, 0.000503 rate, 1.925238 seconds, 26944 images, 4.540792 hours left
 843: 0.652363, 0.691862 avg loss, 0.000505 rate, 1.968656 seconds, 26976 images, 4.540536 hours left
 844: 0.536002, 0.676276 avg loss, 0.000507 rate, v3 (mse loss, Normalizer: (iou: 0.75, cls: 1.00) Region 82 Avg (IOU: 0.000000, GIOU: 0.000000), Class: 0.000000, Obj: 0.000000, No Obj: 0.000284, .5R: 0.000000, .75R: 0.000000, count: 1, class_loss = 0.000015, iou_loss = 0.000000, total_loss = 0.000015 
 845: 0.585824, 0.667231 avg loss, 0.000510 rate, 1.912719 seconds, 27040 images, 4.522045 hours left
 846: 0.584136, 0.658921 avg loss, 0.000512 rate, 1.926839 seconds, 27072 images, 4.523080 hours left
 847: 0.685888, 0.661618 avg loss, 0.000515 rate, 1.915664 seconds, 27104 images, 4.520517 hours left
 848: 0.812919, 0.676748 avg loss, 0.000517 rate, 1.984974 seconds, 27136 images, 4.522347 hours left
 849: 0.766818, 0.685755 avg loss, 0.000520 rate, 1.980493 seconds, 27168 images, 4.520020 hours left
 850: 0.665778, 0.683757 avg loss, 0.000522 rate, 1.966159 seconds, 27200 images, 4.521847 hours left
 851: 0.465600, 0.661942 avg loss, 0.000524 rate, 1.629228 seconds, 27232 images, 4.524343 hours left
 852: 0.639179, 0.659665 avg loss, 0.000527 rate, 1.646527 seconds, 27264 images, 4.517304 hours left
 853: 0.577120, 0.651411 avg loss, 0.000529 rate, 1.742446 seconds, 27296 images, 4.514301 hours left
 854: 0.740303, 0.660300 avg loss, 0.000532 rate, 1.688151 seconds, 27328 images, 4.518735 hours left
 855: 0.947493, 0.689019 avg loss, 0.000534 rate, 1.705392 seconds, 27360 images, 4.513283 hours left
 856: 0.879758, 0.708093 avg loss, 0.000537 rate, 1.712285 seconds, 27392 images, 4.505851 hours left
 857: 0.845775, 0.721861 avg loss, 0.000539 rate, 1.685916 seconds, 27424 images, 4.497349 hours left
 858: 0.594528, 0.709128 avg loss, 0.000542 rate, 1.664851 seconds, 27456 images, 4.495812 hours left
 859: 0.656865, 0.703902 avg loss, 0.000544 rate, 1.659167 seconds, 27488 images, 4.487878 hours left
 860: 0.482558, 0.681767 avg loss, 0.000547 rate, 1.675150 seconds, 27520 images, 4.475656 hours left
 861: 0.834100, 0.697001 avg loss, 0.000550 rate, 2.820798 seconds, 27552 images, 4.479607 hours left
 862: 1.008107, 0.728111 avg loss, 0.000552 rate, 2.832280 seconds, 27584 images, 4.475079 hours left
 863: 0.857469, 0.741047 avg loss, 0.000555 rate, 2.788195 seconds, 27616 images, 4.491382 hours left
 864: 0.920652, 0.759008 avg loss, 0.000557 rate, 2.848839 seconds, 27648 images, 4.490484 hours left
 865: 0.682215, 0.751328 avg loss, 0.000560 rate, 2.898373 seconds, 27680 images, 4.493153 hours left
 866: 1.018968, 0.778092 avg loss, 0.000562 rate, 2.864176 seconds, 27712 images, 4.499342 hours left
 867: 0.716846, 0.771968 avg loss, 0.000565 rate, 2.833556 seconds, 27744 images, 4.509166 hours left
 868: 0.568338, 0.751605 avg loss, 0.000568 rate, 2.824858 seconds, 27776 images, 4.504478 hours left
 869: 0.806853, 0.757129 avg loss, 0.000570 rate, 2.888510 seconds, 27808 images, 4.500887 hours left
 870: 0.620889, 0.743505 avg loss, 0.000573 rate, 2.830657 seconds, 27840 images, 4.501985 hours left
 871: 0.808516, 0.750006 avg loss, 0.000576 rate, 2.064136 seconds, 27872 images, 4.504951 hours left
 872: 0.872501, 0.762256 avg loss, 0.000578 rate, 1.965377 seconds, 27904 images, 4.524452 hours left
 873: 0.859403, 0.771971 avg loss, 0.000581 rate, 2.004932 seconds, 27936 images, 4.522909 hours left
 874: 0.681418, 0.762915 avg loss, 0.000584 rate, 1.954746 seconds, 27968 images, 4.525941 hours left
 875: 0.716351, 0.758259 avg loss, 0.000586 rate, 1.851577 seconds, 28000 images, 4.530068 hours left
 876: 0.914576, 0.773891 avg loss, 0.000589 ratev3 (mse loss, Normalizer: (iou: 0.75, cls: 1.00) Region 82 Avg (IOU: 0.000000, GIOU: 0.000000), Class: 0.000000, Obj: 0.000000, No Obj: 0.000165, .5R: 0.000000, .75R: 0.000000, count: 1, class_loss = 0.001496, iou_loss = 0.000000, total_loss = 0.001496 
 877: 0.779304, 0.774432 avg loss, 0.000592 rate, 1.905117 seconds, 28064 images, 4.521806 hours left
 878: 0.734141, 0.770403 avg loss, 0.000594 rate, 1.966399 seconds, 28096 images, 4.515559 hours left
 879: 1.014304, 0.794793 avg loss, 0.000597 rate, 2.034437 seconds, 28128 images, 4.512584 hours left
 880: 0.772317, 0.792545 avg loss, 0.000600 rate, 1.853157 seconds, 28160 images, 4.515830 hours left
 881: 0.768765, 0.790167 avg loss, 0.000602 rate, 1.652743 seconds, 28192 images, 4.514608 hours left
 882: 0.748190, 0.785970 avg loss, 0.000605 rate, 1.619991 seconds, 28224 images, 4.504615 hours left
 883: 0.621304, 0.769503 avg loss, 0.000608 rate, 1.565705 seconds, 28256 images, 4.489807 hours left
 884: 0.626714, 0.755224 avg loss, 0.000611 rate, 1.645867 seconds, 28288 images, 4.480521 hours left
 885: 0.709538, 0.750656 avg loss, 0.000613 rate, 1.698254 seconds, 28320 images, 4.479660 hours left
 886: 0.541406, 0.729731 avg loss, 0.000616 rate, 1.706207 seconds, 28352 images, 4.476802 hours left
 887: 0.819225, 0.738680 avg loss, 0.000619 rate, 1.693254 seconds, 28384 images, 4.474409 hours left
 888: 0.605697, 0.725382 avg loss, 0.000622 rate, 1.606437 seconds, 28416 images, 4.467396 hours left
 889: 0.903017, 0.743145 avg loss, 0.000625 rate, 1.685021 seconds, 28448 images, 4.458394 hours left
 890: 0.718758, 0.740707 avg loss, 0.000627 rate, 1.736287 seconds, 28480 images, 4.448185 hours left
 891: 0.877684, 0.754404 avg loss, 0.000630 rate, 2.358542 seconds, 28512 images, 4.443980 hours left
 892: 0.565342, 0.735498 avg loss, 0.000633 rate, 2.206264 seconds, 28544 images, 4.436191 hours left
 893: 0.764177, 0.738366 avg loss, 0.000636 rate, 2.081043 seconds, 28576 images, 4.441193 hours left
 894: 0.547153, 0.719245 avg loss, 0.000639 rate, 2.183852 seconds, 28608 images, 4.448702 hours left
 895: 0.988623, 0.746183 avg loss, 0.000642 rate, 2.238851 seconds, 28640 images, 4.439923 hours left
 896: 0.749276, 0.746492 avg loss, 0.000645 rate, 2.186699 seconds, 28672 images, 4.440756 hours left
 897: 0.757281, 0.747571 avg loss, 0.000647 rate, 2.072235 seconds, 28704 images, 4.436639 hours left
 898: 0.825121, 0.755326 avg loss, 0.000650 rate, 2.236931 seconds, 28736 images, 4.438921 hours left
 899: 0.605453, 0.740339 avg loss, 0.000653 rate, 2.327286 seconds, 28768 images, 4.427170 hours left
 900: 0.678715, 0.734176 avg loss, 0.000656 rate, 2.292185 seconds, 28800 images, 4.423772 hours left
 901: 0.845485, 0.745307 avg loss, 0.000659 rate, 1.559759 seconds, 28832 images, 4.427274 hours left
 902: 0.625073, 0.733284 avg loss, 0.000662 rate, 1.655073 seconds, 28864 images, 4.439093 hours left
 903: 0.898233, 0.749779 avg loss, 0.000665 rate, 1.529990 seconds, 28896 images, 4.434193 hours left
 904: 0.525339, 0.727335 avg loss, 0.000668 rate, 1.614774 seconds, 28928 images, 4.428720 hours left
 905: 0.940572, 0.748658 avg loss, 0.000671 rate, 1.657001 seconds, 28960 images, 4.420667 hours left
 906: 0.580796, 0.731872 avg loss, 0.000674 rate, 1.641806 seconds, 28992 images, 4.420635 hours left
 907: 0.669709, 0.725656 avg loss, 0.000677 rate, 1.549158 seconds, 29024 images, 4.419579 hours left
 908: 0.902883, 0.743379 avg loss, 0.000680 rate, 1.617415 seconds, 29056 images, 4.418961 hours left
 909: 0.680571, 0.737098 avg loss, 0.000683 rate, 1.600910 seconds, 29088 images, 4.417651 hours left
 910: 0.458272, 0.709215 avg loss, 0.000686 rate, 1.525004 seconds, 29120 images, 4.408719 hours left
 911: 0.628366, 0.701130 avg loss, 0.000689 rate, 1.495935 seconds, 29152 images, 4.401402 hours left
 912: 0.922027, 0.723220 avg loss, 0.000692 rate, 1.408155 seconds, 29184 images, 4.397226 hours left
 913: 0.871856, 0.738084 avg loss, 0.000695 rate, 1.488000 seconds, 29216 images, 4.395723 hours left
 914: 0.818851, 0.746160 avg loss, 0.000698 rate, 1.491669 seconds, 29248 images, 4.386340 hours left
 915: 0.680063, 0.739551 avg loss, 0.000701 rate, 1.291451 seconds, 29280 images, 4.386358 hours left
 916: 0.656965, 0.731292 avg loss, 0.000704 rate, 1.494656 seconds, 29312 images, 4.381093 hours left
 917: 0.595455, 0.717708 avg loss, 0.000707 rate, 1.493986 seconds, 29344 images, 4.383185 hours left
 918: 0.679362, 0.713874 avg loss, 0.000710 rate, 1.587371 seconds, 29376 images, 4.368732 hours left
 919: 0.634083, 0.705895 avg loss, 0.000713 rate, 1.362348 seconds, 29408 images, 4.362847 hours left
 920: 0.838422, 0.719147 avg loss, 0.000716 rate, 1.376496 seconds, 29440 images, 4.352260 hours left
 921: 0.542976, 0.701530 avg loss, 0.000720 rate, 1.808396 seconds, 29472 images, 4.356275 hours left
 922: 0.488334, 0.680211 avg loss, 0.000723 rate, 1.876313 seconds, 29504 images, 4.348379 hours left
 923: 0.466162, 0.658806 avg loss, 0.000726 rate, 1.743161 seconds, 29536 images, 4.347221 hours left
 924: 0.532364, 0.646161 avg loss, 0.000729 rate, 1.930319 seconds, 29568 images, 4.341672 hours left
 925: 0.467254, 0.628271 avg loss, 0.000732 rate, 1.835196 seconds, 29600 images, 4.326821 hours left
 926: 0.608920, 0.626336 avg loss, 0.000735 rate, 1.930336 seconds, 29632 images, 4.321164 hours left
 927: 0.608038, 0.624506 avg loss, 0.000738 rate, 1.944790 seconds, 29664 images, 4.317369 hours left
 928: 0.749871, 0.637043 avg loss, 0.000742 rate, 1.936608 seconds, 29696 images, 4.311036 hours left
 929: 0.535552, 0.626893 avg loss, 0.000745 rate, 1.955833 seconds, 29728 images, 4.313331 hours left
 930: 0.968346, 0.661039 avg loss, 0.000748 rate, 1.974185 seconds, 29760 images, 4.304353 hours left
 931: 0.685260, 0.663461 avg loss, 0.000751 rate, 1.821034 seconds, 29792 images, 4.302237 hours left
 932: 0.406240, 0.637739 avg loss, 0.000755 rate, 1.885617 seconds, 29824 images, 4.323144 hours left
 933: 0.508024, 0.624767 avg loss, 0.000758 rate, 1.847393 seconds, 29856 images, 4.308491 hours left
 934: 0.558522, 0.618143 avg loss, 0.000761 rate, 2.022068 seconds, 29888 images, 4.302195 hours left
 935: 0.648078, 0.621136 avg loss, 0.000764 rate, 2.004316 seconds, 29920 images, 4.294810 hours left
 936: 0.939663, 0.652989 avg loss, 0.000768 rav3 (mse loss, Normalizer: (iou: 0.75, cls: 1.00) Region 82 Avg (IOU: 0.000000, GIOU: 0.000000), Class: 0.000000, Obj: 0.000000, No Obj: 0.000059, .5R: 0.000000, .75R: 0.000000, count: 1, class_loss = 0.000048, iou_loss = 0.000000, total_loss = 0.000048 
 937: 0.571447, 0.644835 avg loss, 0.000771 rate, 1.922254 seconds, 29984 images, 4.312818 hours left
 938: 0.911674, 0.671519 avg loss, 0.000774 rate, 2.016499 seconds, 30016 images, 4.308729 hours left
 939: 0.600301, 0.664397 avg loss, 0.000777 rate, 1.874547 seconds, 30048 images, 4.310572 hours left
 940: 0.538386, 0.651796 avg loss, 0.000781 rate, 1.892352 seconds, 30080 images, 4.313213 hours left
 941: 0.756569, 0.662273 avg loss, 0.000784 rate, 2.847941 seconds, 30112 images, 4.312801 hours left
 942: 0.701344, 0.666180 avg loss, 0.000787 rate, 2.767770 seconds, 30144 images, 4.314783 hours left
 943: 0.720404, 0.671603 avg loss, 0.000791 rate, 2.808248 seconds, 30176 images, 4.315116 hours left
 944: 0.725184, 0.676961 avg loss, 0.000794 rate, 2.854164 seconds, 30208 images, 4.321504 hours left
 945: 0.626700, 0.671935 avg loss, 0.000797 rate, 2.863084 seconds, 30240 images, 4.323488 hours left
 946: 0.678977, 0.672639 avg loss, 0.000801 rate, 2.749950 seconds, 30272 images, 4.320456 hours left
 947: 0.606995, 0.666075 avg loss, 0.000804 rate, 2.860617 seconds, 30304 images, 4.329624 hours left
 948: 0.817436, 0.681211 avg loss, 0.000808 rate, 2.797268 seconds, 30336 images, 4.326481 hours left
 949: 0.658709, 0.678961 avg loss, 0.000811 rate, 2.837224 seconds, 30368 images, 4.329527 hours left
 950: 0.837901, 0.694855 avg loss, 0.000815 rate, 2.795801 seconds, 30400 images, 4.329363 hours left
 951: 0.601950, 0.685564 avg loss, 0.000818 rate, 2.859682 seconds, 30432 images, 4.327077 hours left
 952: 0.708018, 0.687810 avg loss, 0.000821 rate, 2.992568 seconds, 30464 images, 4.323914 hours left
 953: 0.887460, 0.707775 avg loss, 0.000825 rate, 3.095569 seconds, 30496 images, 4.322638 hours left
 954: 0.639148, 0.700912 avg loss, 0.000828 rate, 2.933611 seconds, 30528 images, 4.330130 hours left
 955: 0.764562, 0.707277 avg loss, 0.000832 rate, 2.940246 seconds, 30560 images, 4.332405 hours left
 956: 0.666761, 0.703225 avg loss, 0.000835 rate, 3.109834 seconds, 30592 images, 4.330287 hours left
 957: 0.916507, 0.724553 avg loss, 0.000839 rate, 3.047106 seconds, 30624 images, 4.330558 hours left
 958: 0.758018, 0.727900 avg loss, 0.000842 rate, 2.854489 seconds, 30656 images, 4.338043 hours left
 959: 0.788266, 0.733937 avg loss, 0.000846 rate, 3.132690 seconds, 30688 images, 4.337553 hours left
 960: 0.665138, 0.727057 avg loss, 0.000849 rate, 3.006071 seconds, 30720 images, 4.338045 hours left
 961: 0.504366, 0.704788 avg loss, 0.000853 rate, 3.311714 seconds, 30752 images, 4.347483 hours left
 962: 1.033758, 0.737685 avg loss, 0.000856 rate, 3.351444 seconds, 30784 images, 4.358414 hours left
 963: 0.766418, 0.740558 avg loss, 0.000860 rate, 3.272689 seconds, 30816 images, 4.364290 hours left
 964: 0.650943, 0.731596 avg loss, 0.000864 rate, 3.301039 seconds, 30848 images, 4.369950 hours left
 965: 0.760557, 0.734492 avg loss, 0.000867 rate, 3.341145 seconds, 30880 images, 4.377761 hours left
 966: 0.699624, 0.731006 avg loss, 0.000871 rate, 3.380038 seconds, 30912 images, 4.384427 hours left
 967: 0.628397, 0.720745 avg loss, 0.000874 rate, 3.406048 seconds, 30944 images, 4.391063 hours left
 968: 0.574807, 0.706151 avg loss, 0.000878 rate, 3.159992 seconds, 30976 images, 4.403792 hours left
 969: 0.606722, 0.696208 avg loss, 0.000882 rate, 3.255840 seconds, 31008 images, 4.412633 hours left
 970: 0.669326, 0.693520 avg loss, 0.000885 rate, 3.338938 seconds, 31040 images, 4.414009 hours left
 971: 0.704021, 0.694570 avg loss, 0.000889 rate, 1.921654 seconds, 31072 images, 4.416522 hours left
 972: 0.609337, 0.686047 avg loss, 0.000893 rate, 1.908200 seconds, 31104 images, 4.412390 hours left
 973: 0.580537, 0.675496 avg loss, 0.000896 rate, 2.066615 seconds, 31136 images, 4.402983 hours left
 974: 0.870522, 0.694998 avg loss, 0.000900 rate, 1.802774 seconds, 31168 images, 4.404161 hours left
